pitch,weather,score_home,score_away,corners_home,corners_away,on_target_home,on_target_away,off_target_home,off_target_away,dang_attacks_home,dang_attacks_away,attacks_home,attacks_away,possession_home,possession_away,target
GOOD,GOOD,0,1,0,0,7,2,5,6,108,70,152,111,61%,39%,False
GOOD,GOOD,0,1,0,0,0,2,3,4,31,40,76,57,57%,43%,False
ARTIFICIALTURF,SUNNY,0,1,0,0,4,1,1,1,70,50,86,76,57%,43%,False
ARTIFICIALTURF,SUNNY,1,1,0,0,2,1,1,0,37,25,39,36,58%,42%,True
GOOD,GOOD,2,0,0,0,6,4,5,4,67,57,107,114,48%,52%,False
GOOD,GOOD,2,0,0,0,2,1,4,1,36,23,55,53,51%,49%,False
GOOD,GOOD,2,0,0,0,14,4,3,1,73,50,80,77,55%,45%,True
GOOD,GOOD,4,0,0,0,6,2,2,1,38,22,42,30,64%,36%,False
UNEVENCUTTINGUP,CLOUDY,1,0,0,0,3,3,0,0,33,39,94,96,51%,49%,False
UNEVENCUTTINGUP,CLOUDY,2,1,0,0,2,1,0,0,24,24,57,57,55%,45%,False
GOOD,GOOD,0,0,0,0,0,1,6,8,75,72,114,94,54%,46%,True
GOOD,GOOD,0,0,0,0,0,1,3,5,29,37,54,39,54%,46%,False
GOOD,GOOD,1,2,0,0,2,3,3,4,55,40,89,74,59%,41%,True
